Date,ROL,YTD
2005-06-27,29906.0,33701.0
2005-06-28,29641.0,33585.0
2005-06-29,29811.0,33365.0
2005-06-30,29900.0,33466.0
2005-07-01,29797.0,33423.0
2005-07-04,?,33390.0
2005-07-05,?,33435.0
2005-07-06,?,33153.0
2005-07-07,?,33181.0
2005-07-08,?,33066.0
2005-07-11,?,33132.0
2005-07-12,?,33073.0
2005-07-13,?,32952.0
2005-07-14,?,33075.0
2005-07-15,?,33128.0
2005-07-18,?,33093.0
2005-07-19,?,33228.0
2005-07-20,?,32991.0
2005-07-21,?,33040.0
2005-07-22,?,33431.0
2005-07-25,?,33485.0
2005-07-26,?,33736.0
2005-07-27,?,33830.0
2005-07-28,?,33834.0
2005-07-29,?,34150.0
2005-08-01,?,34204.0
2005-08-02,?,34160.0
2005-08-03,?,34031.0
2005-08-04,?,34187.0
2005-08-05,?,34177.0
2005-08-08,?,33984.0
2005-08-09,?,33902.0
2005-08-10,?,33347.0
2005-08-11,?,33172.0
2005-08-12,?,33247.0
2005-08-15,?,33368.0
2005-08-16,?,33356.0
2005-08-17,?,33269.0
2005-08-18,?,33129.0
2005-08-19,?,33104.0
2005-08-22,?,33231.0
2005-08-23,?,33389.0
2005-08-24,?,33563.0
2005-08-25,?,33834.0
2005-08-26,?,33919.0
2005-08-29,?,33894.0
2005-08-30,?,33947.0
2005-08-31,?,34007.0
2005-09-01,?,33840.0
2005-09-02,?,33621.0
2005-09-05,?,33640.0
2005-09-06,?,33607.0
2005-09-07,?,33831.0
2005-09-08,?,34005.0
2005-09-09,?,33973.0
2005-09-12,?,33792.0
2005-09-13,?,33680.0
2005-09-14,?,33589.0
2005-09-15,?,33534.0
2005-09-16,?,33652.0
2005-09-19,?,33800.0
2005-09-20,?,33672.0
2005-09-21,?,33890.0
2005-09-22,?,33513.0
2005-09-23,?,33524.0
2005-09-26,?,33485.0
2005-09-27,?,33443.0
2005-09-28,?,33559.0
2005-09-29,?,33338.0
2005-09-30,?,33340.0
2005-10-03,?,33149.0
2005-10-04,?,33181.0
2005-10-05,?,33454.0
2005-10-06,?,33419.0
2005-10-07,?,33439.0
2005-10-10,?,33375.0
2005-10-11,?,33333.0
2005-10-12,?,33138.0
2005-10-13,?,33277.0
2005-10-14,?,33340.0
2005-10-17,?,33323.0
2005-10-18,?,33212.0
2005-10-19,?,33074.0
2005-10-20,?,32916.0
2005-10-21,?,32669.0
2005-10-24,?,32609.0
2005-10-25,?,32603.0
2005-10-26,?,32126.0
2005-10-27,?,32144.0
2005-10-28,?,31984.0
2005-10-31,?,32197.0
2005-11-01,?,32090.0
2005-11-02,?,31976.0
2005-11-03,?,31830.0
2005-11-04,?,31215.0
2005-11-07,?,30825.0
2005-11-08,?,31101.0
2005-11-09,?,31485.0
2005-11-10,?,31511.0
2005-11-11,?,31224.0
2005-11-14,?,31324.0
2005-11-15,?,31154.0
2005-11-16,?,30656.0
2005-11-17,?,30530.0
2005-11-18,?,30631.0
2005-11-21,?,30510.0
2005-11-22,?,30618.0
2005-11-23,?,30444.0
2005-11-24,?,30108.0
2005-11-25,?,30027.0
2005-11-28,?,29851.0
2005-11-29,?,29710.0
2005-11-30,?,29382.0
2005-12-01,?,28887.0
2005-12-02,?,28869.0
2005-12-05,?,28659.0
2005-12-06,?,27977.0
2005-12-07,?,28301.0
2005-12-08,?,28458.0
2005-12-09,?,28791.0
2005-12-12,?,28855.0
2005-12-13,?,29448.0
2005-12-14,?,29616.0
2005-12-15,?,29522.0
2005-12-16,?,29289.0
2005-12-19,?,28657.0
2005-12-20,?,29204.0
2005-12-21,?,28907.0
2005-12-22,?,28782.0
2005-12-23,?,28352.0
2005-12-26,?,28359.0
2005-12-27,?,28578.0
2005-12-28,?,29310.0
2005-12-29,?,28942.0
2005-12-30,?,29013.0
2006-01-02,?,29010.0
2006-01-03,?,28919.0
2006-01-04,?,29044.0
2006-01-05,?,29137.0
2006-01-06,?,29239.0
2006-01-09,?,29413.0
2006-01-10,?,29548.0
2006-01-11,?,29513.0
2006-01-12,?,29144.0
2006-01-13,?,28942.0
2006-01-16,?,28818.0
2006-01-17,?,28869.0
2006-01-18,?,28608.0
2006-01-19,?,28675.0
2006-01-20,?,28613.0
2006-01-23,?,29753.0
2006-01-24,?,29749.0
2006-01-25,?,29232.0
2006-01-26,?,28988.0
2006-01-27,?,28939.0
2006-01-30,?,29019.0
2006-01-31,?,28926.0
2006-02-01,?,28783.0
2006-02-02,?,28796.0
2006-02-03,?,28570.0
2006-02-06,?,28689.0
2006-02-07,?,28851.0
2006-02-08,?,29055.0
2006-02-09,?,28950.0
2006-02-10,?,28810.0
2006-02-13,?,28547.0
2006-02-14,?,28023.0
2006-02-15,?,27003.0
2006-02-16,?,28019.0
2006-02-17,?,29401.0
2006-02-20,?,28639.0
2006-02-21,?,27738.0
2006-02-22,?,27602.0
2006-02-23,?,27779.0
2006-02-24,?,27718.0
2006-02-27,?,27399.0
2006-02-28,?,27517.0
2006-03-01,?,27482.0
2006-03-02,?,27452.0
2006-03-03,?,27817.0
2006-03-06,?,27726.0
2006-03-07,?,27828.0
2006-03-08,?,27298.0
2006-03-09,?,27078.0
2006-03-10,?,26938.0
2006-03-13,?,26886.0
2006-03-14,?,26748.0
2006-03-15,?,26913.0
2006-03-16,?,26901.0
2006-03-17,?,27034.0
2006-03-20,?,27411.0
2006-03-21,?,27318.0
2006-03-22,?,27553.0
2006-03-23,?,27665.0
2006-03-24,?,27825.0
2006-03-27,?,28193.0
2006-03-28,?,28193.0
2006-03-29,?,28193.0
2006-03-30,?,28183.0
2006-03-31,?,28337.0
2006-04-03,?,28361.0
2006-04-04,?,28264.0
2006-04-05,?,28330.0
2006-04-06,?,28454.0
2006-04-07,?,28376.0
2006-04-10,?,28203.0
2006-04-11,?,28432.0
2006-04-12,?,28031.0
2006-04-13,?,27860.0
2006-04-14,?,27925.0
2006-04-17,?,28278.0
2006-04-18,?,28169.0
2006-04-19,?,27869.0
2006-04-20,?,27936.0
2006-04-21,?,27841.0
2006-04-24,?,27668.0
2006-04-25,?,27529.0
2006-04-26,?,27879.0
2006-04-27,?,27874.0
2006-04-28,?,27988.0
2006-05-01,?,28031.0
2006-05-02,?,27923.0
2006-05-03,?,28163.0
2006-05-04,?,28181.0
2006-05-05,?,27971.0
2006-05-08,?,28042.0
2006-05-09,?,27944.0
2006-05-10,?,28134.0
2006-05-11,?,28103.0
2006-05-12,?,28098.0
2006-05-15,?,28278.0
2006-05-16,?,28625.0
2006-05-17,?,28659.0
2006-05-18,?,28585.0
2006-05-19,?,28644.0
2006-05-22,?,28590.0
2006-05-23,?,28693.0
2006-05-24,?,28821.0
2006-05-25,?,28662.0
2006-05-26,?,28793.0
2006-05-29,?,28862.0
2006-05-30,?,28817.0
2006-05-31,?,29021.0
2006-06-01,?,29369.0
2006-06-02,?,29603.0
2006-06-05,?,29490.0
2006-06-06,?,29417.0
2006-06-07,?,29505.0
2006-06-08,?,29449.0
2006-06-09,?,29328.0
2006-06-12,?,29557.0
2006-06-13,?,29547.0
2006-06-14,?,29978.0
2006-06-15,?,29861.0
2006-06-16,?,29959.0
2006-06-19,?,29849.0
2006-06-20,?,29690.0
2006-06-21,?,29611.0
2006-06-22,?,29916.0
2006-06-23,?,29832.0
2006-06-26,?,29902.0
2006-06-27,?,29906.0
2006-06-28,?,29641.0
2006-06-29,?,29811.0
2006-06-30,?,29900.0
2006-07-03,?,29797.0
2006-07-04,?,?
2006-07-05,?,?
2006-07-06,?,?
2006-07-07,?,?
2006-07-10,?,?
2006-07-11,?,?
2006-07-12,?,?
2006-07-13,?,?
2006-07-14,?,?
2006-07-17,?,?
2006-07-18,?,?
2006-07-19,?,?
2006-07-20,?,?
2006-07-21,?,?
2006-07-24,?,?
2006-07-25,?,?
2006-07-26,?,?
2006-07-27,?,?
2006-07-28,?,?
2006-07-31,?,?
2006-08-01,?,?
2006-08-02,?,?
2006-08-03,?,?
2006-08-04,?,?
2006-08-07,?,?
2006-08-08,?,?
2006-08-09,?,?
2006-08-10,?,?
2006-08-11,?,?
2006-08-14,?,?
2006-08-15,?,?
2006-08-16,?,?
2006-08-17,?,?
2006-08-18,?,?
2006-08-21,?,?
2006-08-22,?,?
2006-08-23,?,?
2006-08-24,?,?
2006-08-25,?,?
2006-08-28,?,?
2006-08-29,?,?
2006-08-30,?,?
2006-08-31,?,?
2006-09-01,?,?
2006-09-04,?,?
2006-09-05,?,?
2006-09-06,?,?
2006-09-07,?,?
2006-09-08,?,?
2006-09-11,?,?
2006-09-12,?,?
2006-09-13,?,?
2006-09-14,?,?
2006-09-15,?,?
2006-09-18,?,?
2006-09-19,?,?
2006-09-20,?,?
2006-09-21,?,?
2006-09-22,?,?
2006-09-25,?,?
2006-09-26,?,?
2006-09-27,?,?
2006-09-28,?,?
2006-09-29,?,?
2006-10-02,?,?
2006-10-03,?,?
2006-10-04,?,?
2006-10-05,?,?
2006-10-06,?,?
2006-10-09,?,?
2006-10-10,?,?
2006-10-11,?,?
2006-10-12,?,?
2006-10-13,?,?
2006-10-16,?,?
2006-10-17,?,?
2006-10-18,?,?
2006-10-19,?,?
2006-10-20,?,?
2006-10-23,?,?
2006-10-24,?,?
2006-10-25,?,?
2006-10-26,?,?
2006-10-27,?,?
2006-10-30,?,?
2006-10-31,?,?
2006-11-01,?,?
2006-11-02,?,?
2006-11-03,?,?
2006-11-06,?,?
2006-11-07,?,?
2006-11-08,?,?
2006-11-09,?,?
2006-11-10,?,?
2006-11-13,?,?
2006-11-14,?,?
2006-11-15,?,?
2006-11-16,?,?
2006-11-17,?,?
2006-11-20,?,?
2006-11-21,?,?
2006-11-22,?,?
2006-11-23,?,?
2006-11-24,?,?
2006-11-27,?,?
2006-11-28,?,?
2006-11-29,?,?
2006-11-30,?,?
2006-12-01,?,?
2006-12-04,?,?
2006-12-05,?,?
2006-12-06,?,?
2006-12-07,?,?
2006-12-08,?,?
2006-12-11,?,?
2006-12-12,?,?
2006-12-13,?,?
2006-12-14,?,?
2006-12-15,?,?
2006-12-18,?,?
2006-12-19,?,?
2006-12-20,?,?
2006-12-21,?,?
2006-12-22,?,?
2006-12-25,?,?
2006-12-26,?,?
2006-12-27,?,?
2006-12-28,?,?
2006-12-29,?,?
2007-01-01,?,?
2007-01-02,?,?
2007-01-03,?,?
2007-01-04,?,?
2007-01-05,?,?
2007-01-08,?,?
2007-01-09,?,?
2007-01-10,?,?
2007-01-11,?,?
2007-01-12,?,?
2007-01-15,?,?
2007-01-16,?,?
2007-01-17,?,?
2007-01-18,?,?
2007-01-19,?,?
2007-01-22,?,?
2007-01-23,?,?
2007-01-24,?,?
2007-01-25,?,?
2007-01-26,?,?
2007-01-29,?,?
2007-01-30,?,?
2007-01-31,?,?
2007-02-01,?,?
2007-02-02,?,?
2007-02-05,?,?
2007-02-06,?,?
2007-02-07,?,?
2007-02-08,?,?
2007-02-09,?,?
2007-02-12,?,?
2007-02-13,?,?
2007-02-14,?,?
2007-02-15,?,?
2007-02-16,?,?
2007-02-19,?,?
2007-02-20,?,?
2007-02-21,?,?
2007-02-22,?,?
2007-02-23,?,?
2007-02-26,?,?
2007-02-27,?,?
2007-02-28,?,?
2007-03-01,?,?
2007-03-02,?,?
2007-03-05,?,?
2007-03-06,?,?
2007-03-07,?,?
2007-03-08,?,?
2007-03-09,?,?
2007-03-12,?,?
2007-03-13,?,?
2007-03-14,?,?
2007-03-15,?,?
2007-03-16,?,?
2007-03-19,?,?
2007-03-20,?,?
2007-03-21,?,?
2007-03-22,?,?
2007-03-23,?,?
2007-03-26,?,?
2007-03-27,?,?
2007-03-28,?,?
2007-03-29,?,?
2007-03-30,?,?
2007-04-02,?,?
2007-04-03,?,?
2007-04-04,?,?
2007-04-05,?,?
2007-04-06,?,?
2007-04-09,?,?
2007-04-10,?,?
2007-04-11,?,?
2007-04-12,?,?
2007-04-13,?,?
2007-04-16,?,?
2007-04-17,?,?
2007-04-18,?,?
2007-04-19,?,?
2007-04-20,?,?
2007-04-23,?,?
2007-04-24,?,?
2007-04-25,?,?
2007-04-26,?,?
2007-04-27,?,?
2007-04-30,?,?
2007-05-01,?,?
2007-05-02,?,?
2007-05-03,?,?
2007-05-04,?,?
2007-05-07,?,?
2007-05-08,?,?
2007-05-09,?,?
2007-05-10,?,?
2007-05-11,?,?
2007-05-14,?,?
2007-05-15,?,?
2007-05-16,?,?
2007-05-17,?,?
2007-05-18,?,?
2007-05-21,?,?
2007-05-22,?,?
2007-05-23,?,?
2007-05-24,?,?
2007-05-25,?,?
2007-05-28,?,?
2007-05-29,?,?
2007-05-30,?,?
2007-05-31,?,?
2007-06-01,?,?
2007-06-04,?,?
2007-06-05,?,?
2007-06-06,?,?
2007-06-07,?,?
2007-06-08,?,?
2007-06-11,?,?
2007-06-12,?,?
2007-06-13,?,?
2007-06-14,?,?
2007-06-15,?,?
2007-06-18,?,?
2007-06-19,?,?
2007-06-20,?,?
2007-06-21,?,?
2007-06-22,?,?
2007-06-25,?,?
2007-06-26,?,?
2007-06-27,?,?
2007-06-28,?,?
2007-06-29,?,?
2007-07-02,?,?
2007-07-03,?,?
2007-07-04,?,?
2007-07-05,?,?
2007-07-06,?,?
2007-07-09,?,?
2007-07-10,?,?
2007-07-11,?,?
2007-07-12,?,?
2007-07-13,?,?
2007-07-16,?,?
2007-07-17,?,?
2007-07-18,?,?
2007-07-19,?,?
2007-07-20,?,?
2007-07-23,?,?
2007-07-24,?,?
2007-07-25,?,?
2007-07-26,?,?
2007-07-27,?,?
2007-07-30,?,?
2007-07-31,?,?
2007-08-01,?,?
2007-08-02,?,?
2007-08-03,?,?
2007-08-06,?,?
2007-08-07,?,?
2007-08-08,?,?
2007-08-09,?,?
2007-08-10,?,?
2007-08-13,?,?
2007-08-14,?,?
2007-08-15,?,?
2007-08-16,?,?
2007-08-17,?,?
2007-08-20,?,?
2007-08-21,?,?
2007-08-22,?,?
2007-08-23,?,?
2007-08-24,?,?
2007-08-27,?,?
2007-08-28,?,?
2007-08-29,?,?
2007-08-30,?,?
2007-08-31,?,?
2007-09-03,?,?
2007-09-04,?,?
2007-09-05,?,?
2007-09-06,?,?
2007-09-07,?,?
2007-09-10,?,?
2007-09-11,?,?
2007-09-12,?,?
2007-09-13,?,?
2007-09-14,?,?
2007-09-17,?,?
2007-09-18,?,?
2007-09-19,?,?
2007-09-20,?,?
2007-09-21,?,?
2007-09-24,?,?
2007-09-25,?,?
2007-09-26,?,?
2007-09-27,?,?
2007-09-28,?,?
2007-10-01,?,?
2007-10-02,?,?
2007-10-03,?,?
2007-10-04,?,?
2007-10-05,?,?
2007-10-08,?,?
2007-10-09,?,?
2007-10-10,?,?
2007-10-11,?,?
2007-10-12,?,?
2007-10-15,?,?
2007-10-16,?,?
2007-10-17,?,?
2007-10-18,?,?
2007-10-19,?,?
2007-10-22,?,?
2007-10-23,?,?
2007-10-24,?,?
2007-10-25,?,?
2007-10-26,?,?
2007-10-29,?,?
2007-10-30,?,?
2007-10-31,?,?
2007-11-01,?,?
2007-11-02,?,?
2007-11-05,?,?
2007-11-06,?,?
2007-11-07,?,?
2007-11-08,?,?
2007-11-09,?,?
2007-11-12,?,?
2007-11-13,?,?
2007-11-14,?,?
2007-11-15,?,?
2007-11-16,?,?
2007-11-19,?,?
2007-11-20,?,?
2007-11-21,?,?
2007-11-22,?,?
2007-11-23,?,?
2007-11-26,?,?
2007-11-27,?,?
2007-11-28,?,?
2007-11-29,?,?
2007-11-30,?,?
2007-12-03,?,?
2007-12-04,?,?
2007-12-05,?,?
2007-12-06,?,?
2007-12-07,?,?
2007-12-10,?,?
2007-12-11,?,?
2007-12-12,?,?
2007-12-13,?,?
2007-12-14,?,?
2007-12-17,?,?
2007-12-18,?,?
2007-12-19,?,?
2007-12-20,?,?
2007-12-21,?,?
2007-12-24,?,?
2007-12-25,?,?
2007-12-26,?,?
2007-12-27,?,?
2007-12-28,?,?
2007-12-31,?,?
2008-01-01,?,?
2008-01-02,?,?
2008-01-03,?,?
2008-01-04,?,?
2008-01-07,?,?
2008-01-08,?,?
2008-01-09,?,?
2008-01-10,?,?
2008-01-11,?,?
2008-01-14,?,?
2008-01-15,?,?
2008-01-16,?,?
2008-01-17,?,?
2008-01-18,?,?
2008-01-21,?,?
2008-01-22,?,?
2008-01-23,?,?
2008-01-24,?,?
2008-01-25,?,?
2008-01-28,?,?
2008-01-29,?,?
2008-01-30,?,?
2008-01-31,?,?
2008-02-01,?,?
2008-02-04,?,?
2008-02-05,?,?
2008-02-06,?,?
2008-02-07,?,?
2008-02-08,?,?
2008-02-11,?,?
2008-02-12,?,?
2008-02-13,?,?
2008-02-14,?,?
2008-02-15,?,?
2008-02-18,?,?
2008-02-19,?,?
2008-02-20,?,?
2008-02-21,?,?
2008-02-22,?,?
2008-02-25,?,?
2008-02-26,?,?
2008-02-27,?,?
2008-02-28,?,?
2008-02-29,?,?
2008-03-03,?,?
2008-03-04,?,?
2008-03-05,?,?
2008-03-06,?,?
2008-03-07,?,?
2008-03-10,?,?
2008-03-11,?,?
2008-03-12,?,?
2008-03-13,?,?
2008-03-14,?,?
2008-03-17,?,?
2008-03-18,?,?
2008-03-19,?,?
2008-03-20,?,?
2008-03-21,?,?
2008-03-24,?,?
2008-03-25,?,?
2008-03-26,?,?
2008-03-27,?,?
2008-03-28,?,?
2008-03-31,?,?
2008-04-01,?,?
2008-04-02,?,?
2008-04-03,?,?
2008-04-04,?,?
2008-04-07,?,?
2008-04-08,?,?
2008-04-09,?,?
2008-04-10,?,?
2008-04-11,?,?
2008-04-14,?,?
2008-04-15,?,?
2008-04-16,?,?
2008-04-17,?,?
2008-04-18,?,?
2008-04-21,?,?
2008-04-22,?,?
2008-04-23,?,?
2008-04-24,?,?
2008-04-25,?,?
2008-04-28,?,?
2008-04-29,?,?
2008-04-30,?,?
2008-05-01,?,?
2008-05-02,?,?
2008-05-05,?,?
2008-05-06,?,?
2008-05-07,?,?
2008-05-08,?,?
2008-05-09,?,?
2008-05-12,?,?
2008-05-13,?,?
2008-05-14,?,?
2008-05-15,?,?
2008-05-16,?,?
2008-05-19,?,?
2008-05-20,?,?
2008-05-21,?,?
2008-05-22,?,?
2008-05-23,?,?
2008-05-26,?,?
2008-05-27,?,?
2008-05-28,?,?
2008-05-29,?,?
2008-05-30,?,?
2008-06-02,?,?
2008-06-03,?,?
2008-06-04,?,?
2008-06-05,?,?
2008-06-06,?,?
2008-06-09,?,?
2008-06-10,?,?
2008-06-11,?,?
2008-06-12,?,?
2008-06-13,?,?
2008-06-16,?,?
2008-06-17,?,?
2008-06-18,?,?
2008-06-19,?,?
2008-06-20,?,?
2008-06-23,?,?
2008-06-24,?,?
2008-06-25,?,?
2008-06-26,?,?
2008-06-27,?,?
2008-06-30,?,?
2008-07-01,?,?
2008-07-02,?,?
2008-07-03,?,?
2008-07-04,?,?
2008-07-07,?,?
2008-07-08,?,?
2008-07-09,?,?
2008-07-10,?,?
2008-07-11,?,?
2008-07-14,?,?
2008-07-15,?,?
2008-07-16,?,?
2008-07-17,?,?
2008-07-18,?,?
2008-07-21,?,?
2008-07-22,?,?
2008-07-23,?,?
2008-07-24,?,?
2008-07-25,?,?
2008-07-28,?,?
2008-07-29,?,?
2008-07-30,?,?
2008-07-31,?,?
2008-08-01,?,?
2008-08-04,?,?
2008-08-05,?,?
2008-08-06,?,?
2008-08-07,?,?
2008-08-08,?,?
2008-08-11,?,?
2008-08-12,?,?
2008-08-13,?,?
2008-08-14,?,?
2008-08-15,?,?
2008-08-18,?,?
2008-08-19,?,?
2008-08-20,?,?
2008-08-21,?,?
2008-08-22,?,?
2008-08-25,?,?
2008-08-26,?,?
2008-08-27,?,?
2008-08-28,?,?
2008-08-29,?,?
2008-09-01,?,?
2008-09-02,?,?
2008-09-03,?,?
2008-09-04,?,?
2008-09-05,?,?
2008-09-08,?,?
2008-09-09,?,?
2008-09-10,?,?
2008-09-11,?,?
2008-09-12,?,?
2008-09-15,?,?
2008-09-16,?,?
2008-09-17,?,?
2008-09-18,?,?
2008-09-19,?,?
2008-09-22,?,?
2008-09-23,?,?
2008-09-24,?,?
2008-09-25,?,?
2008-09-26,?,?
2008-09-29,?,?
2008-09-30,?,?
2008-10-01,?,?
2008-10-02,?,?
2008-10-03,?,?
2008-10-06,?,?
2008-10-07,?,?
2008-10-08,?,?
2008-10-09,?,?
2008-10-10,?,?
2008-10-13,?,?
2008-10-14,?,?
2008-10-15,?,?
2008-10-16,?,?
2008-10-17,?,?
2008-10-20,?,?
2008-10-21,?,?
2008-10-22,?,?
2008-10-23,?,?
2008-10-24,?,?
2008-10-27,?,?
2008-10-28,?,?
2008-10-29,?,?
2008-10-30,?,?
2008-10-31,?,?
2008-11-03,?,?
2008-11-04,?,?
2008-11-05,?,?
2008-11-06,?,?
2008-11-07,?,?
2008-11-10,?,?
2008-11-11,?,?
2008-11-12,?,?
2008-11-13,?,?
2008-11-14,?,?
2008-11-17,?,?
2008-11-18,?,?
2008-11-19,?,?
2008-11-20,?,?
2008-11-21,?,?
2008-11-24,?,?
2008-11-25,?,?
2008-11-26,?,?
2008-11-27,?,?
2008-11-28,?,?
2008-12-01,?,?
2008-12-02,?,?
2008-12-03,?,?
2008-12-04,?,?
2008-12-05,?,?
2008-12-08,?,?
2008-12-09,?,?
2008-12-10,?,?
2008-12-11,?,?
2008-12-12,?,?
2008-12-15,?,?
2008-12-16,?,?
2008-12-17,?,?
2008-12-18,?,?
2008-12-19,?,?
2008-12-22,?,?
2008-12-23,?,?
2008-12-24,?,?
2008-12-25,?,?
2008-12-26,?,?
2008-12-29,?,?
2008-12-30,?,?
2008-12-31,?,?
2009-01-01,?,?
2009-01-02,?,?
2009-01-05,?,?
2009-01-06,?,?
2009-01-07,?,?
2009-01-08,?,?
2009-01-09,?,?
2009-01-12,?,?
2009-01-13,?,?
2009-01-14,?,?
2009-01-15,?,?
2009-01-16,?,?
2009-01-19,?,?
2009-01-20,?,?
2009-01-21,?,?
2009-01-22,?,?
2009-01-23,?,?
2009-01-26,?,?
2009-01-27,?,?
2009-01-28,?,?
2009-01-29,?,?
2009-01-30,?,?
2009-02-02,?,?
2009-02-03,?,?
2009-02-04,?,?
2009-02-05,?,?
2009-02-06,?,?
2009-02-09,?,?
2009-02-10,?,?
2009-02-11,?,?
2009-02-12,?,?
2009-02-13,?,?
2009-02-16,?,?
2009-02-17,?,?
2009-02-18,?,?
2009-02-19,?,?
2009-02-20,?,?
2009-02-23,?,?
2009-02-24,?,?
2009-02-25,?,?
2009-02-26,?,?
2009-02-27,?,?
2009-03-02,?,?
2009-03-03,?,?
2009-03-04,?,?
2009-03-05,?,?
2009-03-06,?,?
2009-03-09,?,?
2009-03-10,?,?
2009-03-11,?,?
2009-03-12,?,?
2009-03-13,?,?
2009-03-16,?,?
2009-03-17,?,?
2009-03-18,?,?
2009-03-19,?,?
2009-03-20,?,?
2009-03-23,?,?
2009-03-24,?,?
2009-03-25,?,?
2009-03-26,?,?
2009-03-27,?,?
2009-03-30,?,?
2009-03-31,?,?
2009-04-01,?,?
2009-04-02,?,?
2009-04-03,?,?
2009-04-06,?,?
2009-04-07,?,?
2009-04-08,?,?
2009-04-09,?,?
2009-04-10,?,?
2009-04-13,?,?
2009-04-14,?,?
2009-04-15,?,?
2009-04-16,?,?
2009-04-17,?,?
2009-04-20,?,?
2009-04-21,?,?
2009-04-22,?,?
2009-04-23,?,?
2009-04-24,?,?
2009-04-27,?,?
2009-04-28,?,?
2009-04-29,?,?
2009-04-30,?,?
2009-05-01,?,?
2009-05-04,?,?
2009-05-05,?,?
2009-05-06,?,?
2009-05-07,?,?
2009-05-08,?,?
2009-05-11,?,?
2009-05-12,?,?
2009-05-13,?,?
2009-05-14,?,?
2009-05-15,?,?
2009-05-18,?,?
2009-05-19,?,?
2009-05-20,?,?
2009-05-21,?,?
2009-05-22,?,?
2009-05-25,?,?
2009-05-26,?,?
2009-05-27,?,?
2009-05-28,?,?
2009-05-29,?,?
2009-06-01,?,?
2009-06-02,?,?
2009-06-03,?,?
2009-06-04,?,?
2009-06-05,?,?
2009-06-08,?,?
2009-06-09,?,?
2009-06-10,?,?
2009-06-11,?,?
2009-06-12,?,?
2009-06-15,?,?
2009-06-16,?,?
2009-06-17,?,?
2009-06-18,?,?
2009-06-19,?,?
2009-06-22,?,?
2009-06-23,?,?
2009-06-24,?,?
2009-06-25,?,?
2009-06-26,?,?
2009-06-29,?,?
2009-06-30,?,?
2009-07-01,?,?
2009-07-02,?,?
2009-07-03,?,?
2009-07-06,?,?
2009-07-07,?,?
2009-07-08,?,?
2009-07-09,?,?
2009-07-10,?,?
2009-07-13,?,?
2009-07-14,?,?
2009-07-15,?,?
2009-07-16,?,?
2009-07-17,?,?
2009-07-20,?,?
2009-07-21,?,?
2009-07-22,?,?
2009-07-23,?,?
2009-07-24,?,?
2009-07-27,?,?
2009-07-28,?,?
2009-07-29,?,?
2009-07-30,?,?
2009-07-31,?,?
2009-08-03,?,?
2009-08-04,?,?
2009-08-05,?,?
2009-08-06,?,?
2009-08-07,?,?
2009-08-10,?,?
2009-08-11,?,?
2009-08-12,?,?
2009-08-13,?,?
2009-08-14,?,?
2009-08-17,?,?
2009-08-18,?,?
2009-08-19,?,?
2009-08-20,?,?
2009-08-21,?,?
2009-08-24,?,?
2009-08-25,?,?
2009-08-26,?,?
2009-08-27,?,?
2009-08-28,?,?
2009-08-31,?,?
2009-09-01,?,?
2009-09-02,?,?
2009-09-03,?,?
2009-09-04,?,?
2009-09-07,?,?
2009-09-08,?,?
2009-09-09,?,?
2009-09-10,?,?
2009-09-11,?,?
2009-09-14,?,?
2009-09-15,?,?
2009-09-16,?,?
2009-09-17,?,?
2009-09-18,?,?
2009-09-21,?,?
2009-09-22,?,?
2009-09-23,?,?
2009-09-24,?,?
2009-09-25,?,?
2009-09-28,?,?
2009-09-29,?,?
2009-09-30,?,?
2009-10-01,?,?
2009-10-02,?,?
2009-10-05,?,?
2009-10-06,?,?
2009-10-07,?,?
2009-10-08,?,?
2009-10-09,?,?
2009-10-12,?,?
2009-10-13,?,?
2009-10-14,?,?
2009-10-15,?,?
2009-10-16,?,?
2009-10-19,?,?
2009-10-20,?,?
2009-10-21,?,?
2009-10-22,?,?
2009-10-23,?,?
2009-10-26,?,?
2009-10-27,?,?
2009-10-28,?,?
2009-10-29,?,?
2009-10-30,?,?
2009-11-02,?,?
2009-11-03,?,?
2009-11-04,?,?
2009-11-05,?,?
2009-11-06,?,?
2009-11-09,?,?
2009-11-10,?,?
2009-11-11,?,?
2009-11-12,?,?
2009-11-13,?,?
2009-11-16,?,?
2009-11-17,?,?
2009-11-18,?,?
2009-11-19,?,?
2009-11-20,?,?
2009-11-23,?,?
2009-11-24,?,?
2009-11-25,?,?
2009-11-26,?,?
2009-11-27,?,?
2009-11-30,?,?
2009-12-01,?,?
2009-12-02,?,?
2009-12-03,?,?
2009-12-04,?,?
2009-12-07,?,?
2009-12-08,?,?
2009-12-09,?,?
2009-12-10,?,?
2009-12-11,?,?
2009-12-14,?,?
2009-12-15,?,?
2009-12-16,?,?
2009-12-17,?,?
2009-12-18,?,?
2009-12-21,?,?
2009-12-22,?,?
2009-12-23,?,?
2009-12-24,?,?
2009-12-25,?,?
2009-12-28,?,?
2009-12-29,?,?
2009-12-30,?,?
2009-12-31,?,?
2010-01-01,?,?
2010-01-04,?,?
2010-01-05,?,?
2010-01-06,?,?
2010-01-07,?,?
2010-01-08,?,?
2010-01-11,?,?
2010-01-12,?,?
2010-01-13,?,?
2010-01-14,?,?
2010-01-15,?,?
2010-01-18,?,?
2010-01-19,?,?
2010-01-20,?,?
2010-01-21,?,?
2010-01-22,?,?
2010-01-25,?,?
2010-01-26,?,?
